id,rouge1,rouge2,rougel,bertscore
320,0.34920634920634924,0.07957559681697614,0.16666666666666666,0.16116836667060852
321,0.3705263157894737,0.08456659619450316,0.16842105263157894,0.11434601992368698
322,0.33876221498371334,0.07213114754098361,0.16286644951140067,0.028384117409586906
323,0.4119718309859155,0.15194346289752653,0.19718309859154928,0.3182389438152313
324,0.4641975308641975,0.11910669975186104,0.25679012345679014,0.27996376156806946
325,0.4931506849315068,0.25933202357563845,0.25440313111545987,0.310312956571579
326,0.4035608308605341,0.07738095238095238,0.16617210682492584,0.22738990187644958
327,0.4942528735632184,0.12391930835734868,0.20402298850574713,0.26224881410598755
328,0.5406824146981626,0.2058047493403694,0.2519685039370079,0.4217737317085266
329,0.3041144901610018,0.08976660682226212,0.13595706618962433,0.09462285786867142
331,0.4861111111111111,0.15041782729805014,0.19722222222222224,0.23096804320812225
332,0.5042881646655232,0.17211703958691912,0.2572898799313894,0.3353123664855957
333,0.38613861386138615,0.05960264900662251,0.1584158415841584,0.1925194263458252
334,0.4688172043010753,0.13390928725701945,0.22365591397849463,0.2691345810890198
335,0.26972010178117045,0.05115089514066496,0.14249363867684478,0.17155325412750244
336,0.3700234192037471,0.12705882352941175,0.17330210772833723,0.254875123500824
337,0.5230769230769231,0.21235521235521237,0.27692307692307694,0.3743811249732971
338,0.45977011494252873,0.11815561959654179,0.22126436781609196,0.25136125087738037
339,0.36873156342182895,0.07692307692307693,0.14749262536873156,0.14551298320293427
340,0.4086330935251798,0.07792207792207792,0.1410071942446043,0.09740497171878815
341,0.33702882483370283,0.12472160356347439,0.1552106430155211,0.23922833800315857
342,0.3346508563899868,0.08718626155878469,0.15019762845849802,0.10630533844232559
343,0.4930555555555555,0.17073170731707316,0.21527777777777776,0.27742892503738403
344,0.4042272126816381,0.13509933774834437,0.18758256274768823,0.18905533850193024
345,0.24858757062146894,0.03402646502835539,0.1167608286252354,0.1466088891029358
346,0.221294363256785,0.06289308176100629,0.12526096033402923,0.12656483054161072
347,0.4733044733044733,0.1476121562952243,0.22510822510822506,0.27467986941337585
348,0.37400530503978785,0.09840425531914893,0.16180371352785147,0.18320083618164062
