id,bartscore_sum2doc,bartscore_doc2sum,truncated
198,-4.247805595397949,-3.611217975616455,False
199,-4.1352081298828125,-3.2912087440490723,False
200,-3.6508095264434814,-3.528049945831299,False
201,-4.28740119934082,-3.2472004890441895,False
202,-4.159158229827881,-3.8731021881103516,False
203,-4.695922374725342,-3.339343786239624,False
204,-3.613525867462158,-3.060690402984619,False
205,-4.40481424331665,-3.5050041675567627,False
206,-4.105064392089844,-3.6173343658447266,False
207,-4.192558288574219,-3.446894884109497,False
208,-4.132443904876709,-3.1872341632843018,False
209,-4.199860572814941,-3.7785613536834717,False
210,-4.105897903442383,-4.030168533325195,False
211,-4.2149338722229,-3.6402509212493896,False
212,-3.9672884941101074,-3.7283308506011963,False
213,-4.056251525878906,-3.4648184776306152,False
214,-4.066961288452148,-3.626307725906372,False
215,-4.331462383270264,-3.4839553833007812,False
216,-4.250361442565918,-3.855483055114746,False
217,-4.051233291625977,-4.079730033874512,False
218,-4.248509883880615,-4.61448335647583,False
219,-4.535320281982422,-3.4515721797943115,False
220,-4.383534908294678,-3.8750126361846924,False
221,-4.146785736083984,-3.5978686809539795,False
222,-4.1607747077941895,-3.786630392074585,False
223,-3.3392279148101807,-3.6653695106506348,False
224,-4.085659027099609,-3.5745644569396973,False
225,-4.221514701843262,-3.9758965969085693,False
226,-4.698302268981934,-3.7870941162109375,False
227,-3.809727668762207,-3.762484550476074,True
228,-4.285889625549316,-3.3048760890960693,False
229,-4.744859218597412,-3.2551515102386475,False
230,-4.173731803894043,-3.754871129989624,False
231,-4.052437782287598,-3.1071460247039795,False
232,-4.208685874938965,-3.440035104751587,False
233,-3.9365897178649902,-3.592588186264038,False
234,-4.161574840545654,-3.5546183586120605,False
235,-4.155187606811523,-3.969198703765869,False
236,-4.41799259185791,-3.4770805835723877,False
237,-4.047039031982422,-3.240234613418579,False
238,-4.158808708190918,-3.3305375576019287,False
239,-4.128469944000244,-3.4336564540863037,False
240,-4.2853240966796875,-3.6764724254608154,False
241,-3.865337371826172,-3.7556347846984863,False
242,-3.899078369140625,-3.9343743324279785,False
243,-3.5812058448791504,-3.472890615463257,False
244,-3.93088436126709,-3.528292417526245,False
245,-3.3180935382843018,-3.3192970752716064,False
246,-3.5065157413482666,-3.5798988342285156,False
247,-4.094052791595459,-3.636456251144409,False
248,-4.5142927169799805,-3.1276512145996094,False
249,-3.762826681137085,-3.860513925552368,False
250,-3.8395137786865234,-3.2405447959899902,False
251,-3.6772687435150146,-3.5985074043273926,False
252,-4.160386085510254,-3.8061392307281494,False
253,-4.424097537994385,-3.405756950378418,False
254,-3.85648250579834,-3.5079338550567627,False
255,-3.8869059085845947,-3.23301362991333,False
256,-3.6682817935943604,-3.554600477218628,False
257,-4.0008864402771,-3.337679624557495,False
258,-3.4748830795288086,-3.5666086673736572,False
259,-3.8904378414154053,-3.467280149459839,True
260,-3.562983751296997,-3.921584129333496,True
261,-4.192800521850586,-3.4089574813842773,True
262,-4.365372180938721,-3.650517225265503,False
263,-4.1839799880981445,-3.707272529602051,False
264,-3.7505195140838623,-3.654021739959717,False
265,-3.7160279750823975,-3.5651450157165527,False
266,-4.302628040313721,-3.5805447101593018,False
267,-4.425121307373047,-3.8466670513153076,False
268,-4.520471572875977,-3.1688458919525146,False
269,-3.884063482284546,-3.301511764526367,False
270,-3.696514368057251,-3.768028497695923,False
271,-3.739107847213745,-3.3974337577819824,False
272,-3.413006544113159,-3.461503744125366,False
273,-4.0039262771606445,-3.4848592281341553,False
274,-3.8268539905548096,-3.9557206630706787,False
275,-4.734058380126953,-3.4433624744415283,False
276,-3.7603774070739746,-3.581105947494507,False
277,-4.19441032409668,-3.909297466278076,False
278,-3.855654716491699,-3.1766672134399414,False
279,-3.5847465991973877,-3.2656607627868652,False
