id,bartscore_sum2doc,bartscore_doc2sum,truncated
331,-3.906780958175659,-3.898853302001953,False
332,-4.629719257354736,-3.578298568725586,False
333,-4.239253997802734,-3.8824236392974854,False
334,-3.9918768405914307,-3.46625018119812,False
335,-4.246155261993408,-3.706282138824463,False
336,-3.4961702823638916,-4.020077228546143,False
337,-4.680568695068359,-3.4083504676818848,False
338,-4.153419017791748,-3.768432140350342,False
339,-4.4546217918396,-3.4829163551330566,False
340,-3.7185277938842773,-3.7456002235412598,False
341,-3.9067282676696777,-3.6750006675720215,False
342,-3.8770127296447754,-3.2301862239837646,False
343,-4.037235736846924,-2.8239223957061768,False
344,-4.008805274963379,-3.0962038040161133,False
345,-3.180008888244629,-3.6722412109375,False
346,-3.8884148597717285,-3.5452733039855957,False
347,-4.567196846008301,-3.6448686122894287,False
348,-3.927626132965088,-3.7742576599121094,False
349,-4.5613112449646,-3.3635082244873047,False
350,-4.272773742675781,-4.34058141708374,False
351,-4.121319770812988,-3.5439095497131348,False
352,-4.2064619064331055,-3.6456594467163086,False
353,-3.759664535522461,-3.708051919937134,False
354,-4.712891578674316,-3.2091963291168213,False
355,-4.720574855804443,-3.448951482772827,False
356,-4.216609954833984,-4.051663875579834,False
357,-4.155275344848633,-3.377502918243408,False
358,-4.122025012969971,-3.5543501377105713,False
359,-3.82625675201416,-3.8020660877227783,False
360,-3.9299263954162598,-3.509315013885498,False
361,-4.69914436340332,-3.44876766204834,False
362,-3.6074297428131104,-3.2480063438415527,True
363,-4.7592692375183105,-4.2802042961120605,False
364,-4.282992362976074,-3.6967737674713135,False
365,-4.079782009124756,-3.4042699337005615,False
366,-4.040042877197266,-3.4346368312835693,False
367,-3.864423990249634,-3.60988450050354,False
368,-4.208900451660156,-3.858039379119873,False
369,-3.9243030548095703,-3.7020416259765625,False
370,-5.099106788635254,-3.5634522438049316,False
371,-4.129418849945068,-3.8202803134918213,False
372,-3.921678304672241,-3.9035656452178955,False
373,-4.173546314239502,-3.664156913757324,False
374,-4.673035621643066,-3.3238348960876465,False
375,-3.9757587909698486,-3.6059279441833496,False
376,-4.122649669647217,-3.3942766189575195,False
377,-4.347894668579102,-3.986574649810791,False
378,-4.038127899169922,-3.4031906127929688,False
379,-4.106938362121582,-3.6460485458374023,False
380,-3.7676801681518555,-3.5540952682495117,False
381,-3.669435977935791,-3.5092897415161133,False
382,-3.911216974258423,-3.54773211479187,False
383,-4.278543472290039,-3.7287113666534424,False
384,-4.351955413818359,-3.327378749847412,False
385,-4.22554874420166,-3.401503801345825,False
386,-3.861867904663086,-3.577495574951172,False
387,-4.2443718910217285,-3.668494939804077,False
388,-4.18585205078125,-3.8322999477386475,False
389,-4.146643161773682,-3.5634405612945557,False
390,-4.393453121185303,-3.670663356781006,False
391,-4.03034782409668,-3.5614938735961914,False
392,-4.230330467224121,-3.3558475971221924,False
393,-4.152776718139648,-3.5521748065948486,False
394,-4.076264381408691,-3.7729780673980713,False
395,-4.298859596252441,-3.8636269569396973,False
396,-4.030223369598389,-3.1660096645355225,False
397,-4.182162761688232,-3.728429079055786,False
398,-3.841395854949951,-3.5376858711242676,False
399,-4.473184108734131,-3.8760886192321777,False
400,-3.915161371231079,-3.74839186668396,False
401,-4.455147743225098,-3.5936601161956787,False
402,-4.30036735534668,-3.993180274963379,False
403,-3.661175489425659,-3.6095759868621826,False
404,-4.4854607582092285,-3.312863826751709,False
405,-4.12589693069458,-3.520052909851074,False
406,-3.6400198936462402,-3.5615601539611816,False
407,-4.050949573516846,-3.424260139465332,False
408,-3.898096799850464,-3.590599775314331,False
