id,summac_score,method
458,0.6982066035270691,SummaCConv_vitc
459,0.7641056180000305,SummaCConv_vitc
460,0.732293426990509,SummaCConv_vitc
461,0.8628668785095215,SummaCConv_vitc
462,0.72454434633255,SummaCConv_vitc
463,0.7303470373153687,SummaCConv_vitc
464,0.7515695095062256,SummaCConv_vitc
465,0.7707998156547546,SummaCConv_vitc
466,0.7024746537208557,SummaCConv_vitc
467,0.7371878623962402,SummaCConv_vitc
468,0.8430448174476624,SummaCConv_vitc
469,0.8086995482444763,SummaCConv_vitc
470,0.6828144788742065,SummaCConv_vitc
471,0.7377919554710388,SummaCConv_vitc
472,0.6765007376670837,SummaCConv_vitc
473,0.8057843446731567,SummaCConv_vitc
474,0.7319770455360413,SummaCConv_vitc
475,0.7306060791015625,SummaCConv_vitc
476,0.7428269386291504,SummaCConv_vitc
477,0.7813992500305176,SummaCConv_vitc
478,0.780767023563385,SummaCConv_vitc
479,0.7043007612228394,SummaCConv_vitc
480,0.7086760401725769,SummaCConv_vitc
481,0.7372426390647888,SummaCConv_vitc
482,0.8021286725997925,SummaCConv_vitc
483,0.7538783550262451,SummaCConv_vitc
484,0.7251957654953003,SummaCConv_vitc
485,0.8318154811859131,SummaCConv_vitc
486,0.7466068267822266,SummaCConv_vitc
487,0.7224633097648621,SummaCConv_vitc
488,0.8208358287811279,SummaCConv_vitc
489,0.7165943384170532,SummaCConv_vitc
490,0.7427390813827515,SummaCConv_vitc
491,0.7463855743408203,SummaCConv_vitc
492,0.7585039734840393,SummaCConv_vitc
493,0.7070339322090149,SummaCConv_vitc
494,0.7323285341262817,SummaCConv_vitc
495,0.7249013781547546,SummaCConv_vitc
496,0.768852174282074,SummaCConv_vitc
497,0.6936565637588501,SummaCConv_vitc
498,0.6671879291534424,SummaCConv_vitc
499,0.7199714183807373,SummaCConv_vitc
