id,bartscore_sum2doc,bartscore_doc2sum,truncated
446,-4.120955944061279,-3.657586097717285,False
447,-4.084610939025879,-3.4753828048706055,False
448,-4.0566511154174805,-3.837829828262329,False
449,-4.248166084289551,-3.9995195865631104,False
450,-3.8274459838867188,-3.3181493282318115,False
451,-4.630153179168701,-3.042524576187134,False
452,-4.150903701782227,-3.496528148651123,False
453,-3.491640090942383,-3.7811501026153564,False
454,-4.131857872009277,-3.500610828399658,False
455,-4.677211284637451,-3.281771659851074,False
456,-3.7573647499084473,-3.8739426136016846,False
457,-4.377498626708984,-3.3694167137145996,False
458,-3.87992787361145,-3.340980291366577,False
459,-3.650393486022949,-3.46360445022583,False
460,-3.6132800579071045,-3.8502037525177,False
461,-4.427788734436035,-3.6656715869903564,False
462,-4.191591262817383,-3.442230224609375,False
463,-4.227534294128418,-3.3419723510742188,False
464,-4.274845123291016,-5.260766506195068,False
465,-3.652022123336792,-3.6028552055358887,False
466,-4.2696733474731445,-3.521766185760498,False
467,-4.00919246673584,-3.725834369659424,False
468,-4.280669212341309,-3.573476791381836,False
469,-3.9943032264709473,-3.142720937728882,False
470,-3.9271726608276367,-3.775372266769409,False
471,-3.9940433502197266,-3.7315454483032227,False
472,-4.078257083892822,-3.3790979385375977,False
473,-4.909506320953369,-3.7961173057556152,False
474,-4.2603912353515625,-3.5210843086242676,False
475,-4.873250961303711,-3.7754406929016113,False
476,-4.128746032714844,-3.826301336288452,False
477,-4.281126022338867,-3.3505945205688477,False
478,-4.37956428527832,-3.7367236614227295,False
479,-3.9323151111602783,-3.3576908111572266,False
480,-4.162843227386475,-3.4496636390686035,False
481,-3.8243327140808105,-3.5786256790161133,False
482,-4.064698219299316,-3.3930742740631104,False
483,-4.222944259643555,-3.6662704944610596,False
