id,bartscore_sum2doc,bartscore_doc2sum,truncated
445,-3.767660140991211,-3.338517427444458,False
446,-4.1085662841796875,-3.5347578525543213,False
447,-4.014126777648926,-3.633702039718628,True
448,-4.0954999923706055,-3.5918893814086914,False
449,-4.1060967445373535,-3.725389242172241,False
450,-3.916844129562378,-3.865981340408325,False
451,-4.653958320617676,-3.0826711654663086,False
452,-4.286881446838379,-3.824226140975952,False
453,-3.6295957565307617,-3.836560010910034,False
454,-4.1076812744140625,-3.3025641441345215,False
455,-4.63451623916626,-3.383528470993042,True
456,-3.765791893005371,-3.5764455795288086,False
457,-4.361278533935547,-3.276569128036499,False
458,-3.8974967002868652,-3.3430352210998535,False
459,-3.658130645751953,-3.2920849323272705,False
460,-3.492967367172241,-3.992309093475342,False
461,-4.3145904541015625,-3.9210920333862305,True
462,-4.140037536621094,-3.015937089920044,False
463,-4.212636947631836,-3.660356283187866,False
464,-4.301573753356934,-4.981970310211182,False
465,-3.6590218544006348,-3.2756829261779785,False
466,-4.240780353546143,-3.556213855743408,False
467,-4.020803451538086,-3.6094086170196533,False
468,-4.391127586364746,-3.6515653133392334,True
469,-3.9632303714752197,-3.214167833328247,False
470,-3.9528908729553223,-3.6235544681549072,False
471,-3.959588050842285,-3.567941665649414,False
472,-4.023385047912598,-3.7150590419769287,False
473,-4.802989959716797,-3.9351155757904053,False
474,-4.255148410797119,-3.4526517391204834,False
475,-4.512810707092285,-3.6990156173706055,False
476,-4.099905014038086,-3.8966596126556396,False
477,-4.112561225891113,-3.4760231971740723,False
478,-4.375406742095947,-3.6903953552246094,True
479,-3.9457530975341797,-3.3727433681488037,False
480,-4.153956413269043,-3.4140217304229736,False
481,-3.7099714279174805,-3.441821813583374,False
482,-4.131217956542969,-3.391669750213623,False
483,-4.329551696777344,-3.596870183944702,False
484,-4.360567569732666,-3.465808868408203,False
485,-3.867387294769287,-3.2638893127441406,False
486,-3.863985776901245,-3.35127592086792,False
487,-4.001256942749023,-3.68512225151062,False
488,-4.266345024108887,-3.6124019622802734,False
489,-4.4124555587768555,-3.293774127960205,False
490,-4.057592868804932,-3.531076431274414,False
491,-4.0106520652771,-3.8435771465301514,False
492,-4.220772743225098,-3.3387887477874756,False
493,-3.449408531188965,-3.5806591510772705,False
494,-3.695621967315674,-3.7372732162475586,False
495,-4.239840030670166,-3.6065306663513184,False
496,-3.846292018890381,-3.4236881732940674,False
497,-3.818737268447876,-3.4884302616119385,False
498,-4.152707576751709,-3.732970952987671,False
499,-4.040716171264648,-3.2685766220092773,False
